time,ego_speed,lead_speed,distance
15.600000000000001,22.160000000000007,,
15.700000000000001,21.877499999999994,,
15.8,21.590000000000003,,
15.9,21.297499999999992,,
16.0,21.0,,
16.1,20.697500000000005,,
16.2,20.389999999999997,,
16.3,20.077500000000004,,
16.400000000000002,19.759999999999987,,
16.5,19.4375,,
16.6,19.110000000000007,,
16.7,18.777499999999996,,
16.8,18.440000000000005,,
16.900000000000002,18.097499999999986,,
17.0,17.75,,
17.1,17.397500000000008,,
17.2,17.039999999999996,,
17.3,16.677500000000002,,
17.400000000000002,16.309999999999988,,
17.5,15.9375,,
17.6,15.560000000000008,,
17.7,15.177499999999997,,
17.8,14.790000000000004,,
17.900000000000002,14.397499999999985,,
18.0,14.0,,
18.1,13.597500000000007,,
18.2,13.189999999999994,,
18.3,12.777500000000003,,
18.400000000000002,12.359999999999985,,
18.5,11.9375,,
18.6,11.510000000000009,,
18.7,11.077499999999997,,
18.8,10.640000000000004,,
18.900000000000002,10.197499999999984,,
19.0,9.75,,
19.1,9.29750000000001,,
19.200000000000003,8.839999999999986,,
19.3,8.377500000000005,,
19.400000000000002,7.909999999999982,,
19.5,7.4375,,
19.6,6.9600000000000115,,
19.700000000000003,6.477499999999985,,
19.8,5.9900000000000055,,
19.900000000000002,5.497499999999981,,
20.0,5.0,,
20.1,4.497500000000009,,
20.200000000000003,3.9899999999999842,,
20.3,3.4775000000000063,,
20.400000000000002,2.9599999999999795,,
20.5,2.4375,,
20.6,1.9100000000000108,,
20.700000000000003,1.3774999999999835,,
20.8,0.840000000000007,,
20.900000000000002,0.2974999999999781,,
21.0,-0.25,,
21.1,-0.8024999999999878,,
21.200000000000003,-1.3600000000000172,,
21.3,-1.9224999999999923,,
21.400000000000002,-2.4900000000000233,,
21.5,-3.0625,,
21.6,-3.6399999999999864,,
21.700000000000003,-4.222500000000018,,
21.8,-4.809999999999995,,
21.900000000000002,-5.402500000000025,,
22.0,-6.0,,
22.1,-6.602499999999985,,
22.200000000000003,-7.210000000000015,,
22.3,-7.822499999999991,,
22.400000000000002,-8.440000000000026,,
22.5,-9.0625,,
22.6,-9.689999999999984,,
22.700000000000003,-10.32250000000002,,
22.8,-10.959999999999994,,
22.900000000000002,-11.602500000000028,,
23.0,-12.25,,
23.1,-12.90249999999999,,
23.200000000000003,-13.560000000000016,,
23.3,-14.22249999999999,,
23.400000000000002,-14.890000000000029,,
23.5,-15.5625,,
23.6,-16.239999999999988,,
23.700000000000003,-16.92250000000002,,
23.8,-17.609999999999992,,
23.900000000000002,-18.30250000000003,,
24.0,-19.0,,
24.1,-19.702499999999986,,
24.200000000000003,-20.410000000000018,,
24.3,-21.122499999999995,,
24.400000000000002,-21.840000000000025,,
24.5,-22.5625,,
24.6,-23.289999999999985,,
24.700000000000003,-24.022500000000022,,
24.8,-24.75999999999999,,
24.900000000000002,-25.502500000000026,,
25.0,-26.25,,
25.1,-27.002499999999984,,
25.200000000000003,-27.76000000000002,,
25.3,-28.522499999999994,,
25.400000000000002,-29.290000000000028,,
25.5,-30.0625,,
25.6,-30.839999999999982,,
25.700000000000003,-31.622500000000024,,
25.8,-32.40999999999999,,
25.900000000000002,-33.20250000000003,,
26.0,-34.0,,
26.1,-34.80249999999998,,
26.200000000000003,-35.61000000000003,,
26.3,-36.422499999999985,,
26.400000000000002,-37.24000000000004,,
26.5,-38.0625,,
26.6,-38.889999999999986,,
26.700000000000003,-39.722500000000025,,
26.8,-40.55999999999999,,
26.900000000000002,-41.40250000000003,,
27.0,-42.25,,
27.1,-43.10249999999998,,
27.200000000000003,-43.96000000000002,,
27.3,-44.82249999999999,,
27.400000000000002,-45.69000000000004,,
27.5,-46.5625,,
27.6,-47.43999999999998,,
27.700000000000003,-48.32250000000002,,
27.8,-49.209999999999994,,
27.900000000000002,-50.102500000000035,,
28.0,-51.0,,
28.1,-51.902499999999975,,
28.200000000000003,-52.81000000000003,,
28.3,-53.7225,,
28.400000000000002,-54.64000000000003,,
28.5,-55.5625,,
28.6,-56.48999999999998,,
28.700000000000003,-57.42250000000003,,
28.8,-58.359999999999985,,
28.900000000000002,-59.30250000000004,,
29.0,-60.25,,
29.1,-61.202499999999986,,
29.200000000000003,-62.160000000000025,,
29.3,-63.12249999999999,,
29.400000000000002,-64.09000000000003,,
29.5,-65.0625,,
29.6,-66.03999999999998,,
29.700000000000003,-67.02250000000002,,
29.8,-68.00999999999999,,
29.900000000000002,-69.00250000000004,,
30.0,0.0,25.0,60.0
30.1,0.0,25.0,59.98
30.200000000000003,0.0,25.0,59.96
30.3,0.0,25.0,59.94
30.400000000000002,0.0,25.0,59.92
30.5,0.0,25.0,59.9
30.6,0.0,25.0,59.88
30.700000000000003,0.0,25.0,59.86
30.8,0.0,25.0,59.84
30.900000000000002,0.0,25.0,59.82
31.0,0.0,25.0,59.8
31.1,0.0,25.0,59.78
31.200000000000003,0.0,25.0,59.76
31.3,0.0,25.0,59.74
31.400000000000002,0.0,25.0,59.72
31.5,0.0,25.0,59.7
31.6,0.0,25.0,59.68
31.700000000000003,0.0,25.0,59.66
31.8,0.0,25.0,59.64
31.900000000000002,0.0,25.0,59.62
32.0,0.0,25.0,59.6
32.1,0.0,25.0,59.58
32.2,0.0,25.0,59.56
32.300000000000004,0.0,25.0,59.54
32.4,0.0,25.0,59.52
32.5,0.0,25.0,59.5
32.6,0.0,25.0,59.48
32.7,0.0,25.0,59.46
32.800000000000004,0.0,25.0,59.44
32.9,0.0,25.0,59.42
33.0,0.0,25.0,59.4
33.1,0.0,25.0,59.38
33.2,0.0,25.0,59.36
33.300000000000004,0.0,25.0,59.339999999999996
33.4,0.0,25.0,59.32
33.5,0.0,25.0,59.3
33.6,0.0,25.0,59.28
33.7,0.0,25.0,59.26
33.800000000000004,0.0,25.0,59.24
33.9,0.0,25.0,59.22
34.0,0.0,25.0,59.2
34.1,0.0,25.0,59.18
34.2,0.0,25.0,59.16
34.300000000000004,0.0,25.0,59.14
34.4,0.0,25.0,59.12
34.5,0.0,25.0,59.1
34.6,0.0,25.0,59.08
34.7,0.0,25.0,59.06
34.800000000000004,0.0,25.0,59.04
34.9,0.0,25.0,59.02
35.0,0.0,25.0,59.0
35.1,0.0,25.0,58.98
35.2,0.0,25.0,58.96
35.300000000000004,0.0,25.0,58.94
35.4,0.0,25.0,58.92
35.5,0.0,25.0,58.9
35.6,0.0,25.0,58.88
35.7,0.0,25.0,58.86
35.800000000000004,0.0,25.0,58.839999999999996
35.9,0.0,25.0,58.82
36.0,0.0,25.0,58.8
36.1,0.0,25.0,58.78
36.2,0.0,25.0,58.76
36.300000000000004,0.0,25.0,58.74
36.4,0.0,25.0,58.72
36.5,0.0,25.0,58.7
36.6,0.0,25.0,58.68
36.7,0.0,25.0,58.66
36.800000000000004,0.0,25.0,58.64
36.9,0.0,25.0,58.62
37.0,0.0,25.0,58.6
37.1,0.0,25.0,58.58
37.2,0.0,25.0,58.56
37.300000000000004,0.0,25.0,58.54
37.4,0.0,25.0,58.52
37.5,0.0,25.0,58.5
37.6,0.0,25.0,58.48
37.7,0.0,25.0,58.46
37.800000000000004,0.0,25.0,58.44
37.9,0.0,25.0,58.42
38.0,0.0,25.0,58.4
38.1,0.0,25.0,58.38
38.2,0.0,25.0,58.36
38.300000000000004,0.0,25.0,58.339999999999996
38.400000000000006,0.0,25.0,58.32
38.5,0.0,25.0,58.3
38.6,0.0,25.0,58.28
38.7,0.0,25.0,58.26
38.800000000000004,0.0,25.0,58.24
38.900000000000006,0.0,25.0,58.22
39.0,0.0,25.0,58.2
39.1,0.0,25.0,58.18
39.2,0.0,25.0,58.16
39.300000000000004,0.0,25.0,58.14
39.400000000000006,0.0,25.0,58.12
39.5,0.0,25.0,58.1
39.6,0.0,25.0,58.08
39.7,0.0,25.0,58.06
39.800000000000004,0.0,25.0,58.04
39.900000000000006,0.0,25.0,58.019999999999996
40.0,0.0,25.0,58.0
40.1,0.0,25.0,57.98
40.2,0.0,25.0,57.96
40.300000000000004,0.0,25.0,57.94
40.400000000000006,0.0,25.0,57.92
40.5,0.0,25.0,57.9
40.6,0.0,25.0,57.88
40.7,0.0,25.0,57.86
40.800000000000004,0.0,25.0,57.839999999999996
40.900000000000006,0.0,25.0,57.82
41.0,0.0,25.0,57.8
41.1,0.0,25.0,57.78
41.2,0.0,25.0,57.76
41.300000000000004,0.0,25.0,57.74
41.400000000000006,0.0,25.0,57.72
41.5,0.0,25.0,57.7
41.6,0.0,25.0,57.68
41.7,0.0,25.0,57.66
41.800000000000004,0.0,25.0,57.64
41.900000000000006,0.0,25.0,57.62
42.0,0.0,25.0,57.6
42.1,0.0,25.0,57.58
42.2,0.0,25.0,57.56
42.300000000000004,0.0,25.0,57.54
42.400000000000006,0.0,25.0,57.519999999999996
42.5,0.0,25.0,57.5
42.6,0.0,25.0,57.48
42.7,0.0,25.0,57.46
42.800000000000004,0.0,25.0,57.44
42.900000000000006,0.0,25.0,57.42
43.0,0.0,25.0,57.4
43.1,0.0,25.0,57.38
43.2,0.0,25.0,57.36
43.300000000000004,0.0,25.0,57.339999999999996
43.400000000000006,0.0,25.0,57.32
43.5,0.0,25.0,57.3
43.6,0.0,25.0,57.28
43.7,0.0,25.0,57.26
43.800000000000004,0.0,25.0,57.24
43.900000000000006,0.0,25.0,57.22
44.0,0.0,25.0,57.2
44.1,0.0,25.0,57.18
44.2,0.0,25.0,57.16
44.300000000000004,0.0,25.0,57.14
44.400000000000006,0.0,25.0,57.12
44.5,0.0,25.0,57.1
44.6,0.0,25.0,57.08
44.7,0.0,25.0,57.06
44.800000000000004,0.0,25.0,57.04
44.900000000000006,0.0,25.0,57.019999999999996
45.0,0.0,25.0,57.0
45.1,0.0,25.0,56.98
45.2,0.0,25.0,56.96
45.300000000000004,0.0,25.0,56.94
45.400000000000006,0.0,25.0,56.92
45.5,0.0,25.0,56.9
45.6,0.0,25.0,56.88
45.7,0.0,25.0,56.86
45.800000000000004,0.0,25.0,56.839999999999996
45.900000000000006,0.0,25.0,56.82
46.0,0.0,25.0,56.8
46.1,0.0,25.0,56.78
46.2,0.0,25.0,56.76
46.300000000000004,0.0,25.0,56.74
46.400000000000006,0.0,25.0,56.72
46.5,0.0,25.0,56.7
46.6,0.0,25.0,56.68
46.7,0.0,25.0,56.66
46.800000000000004,0.0,25.0,56.64
46.900000000000006,0.0,25.0,56.62
47.0,0.0,25.0,56.6
47.1,0.0,25.0,56.58
47.2,0.0,25.0,56.56
47.300000000000004,0.0,25.0,56.54
47.400000000000006,0.0,25.0,56.519999999999996
47.5,0.0,25.0,56.5
47.6,0.0,25.0,56.48
47.7,0.0,25.0,56.46
47.800000000000004,0.0,25.0,56.44
47.900000000000006,0.0,25.0,56.42
48.0,0.0,25.0,56.4
48.1,0.0,25.0,56.38
48.2,0.0,25.0,56.36
48.300000000000004,0.0,25.0,56.339999999999996
48.400000000000006,0.0,25.0,56.32
48.5,0.0,25.0,56.3
48.6,0.0,25.0,56.28
48.7,0.0,25.0,56.26
48.800000000000004,0.0,25.0,56.24
48.900000000000006,0.0,25.0,56.22
49.0,0.0,25.0,56.2
49.1,0.0,25.0,56.18
49.2,0.0,25.0,56.16
49.300000000000004,0.0,25.0,56.14
49.400000000000006,0.0,25.0,56.12
49.5,0.0,25.0,56.1
49.6,0.0,25.0,56.08
49.7,0.0,25.0,56.06
49.800000000000004,0.0,25.0,56.04
49.900000000000006,0.0,25.0,56.019999999999996
50.0,0.0,25.0,56.0
50.1,0.0,25.0,55.98
50.2,0.0,25.0,55.96
50.300000000000004,0.0,25.0,55.94
50.400000000000006,0.0,25.0,55.92
50.5,0.0,25.0,55.9
50.6,0.0,25.0,55.88
50.7,0.0,25.0,55.86
50.800000000000004,0.0,25.0,55.839999999999996
50.900000000000006,0.0,25.0,55.82
51.0,0.0,25.0,55.8
51.1,0.0,25.0,55.78
51.2,0.0,25.0,55.76
51.300000000000004,0.0,25.0,55.74
51.400000000000006,0.0,25.0,55.72
51.5,0.0,25.0,55.7
51.6,0.0,25.0,55.68
51.7,0.0,25.0,55.66
51.800000000000004,0.0,25.0,55.64
51.900000000000006,0.0,25.0,55.62
52.0,0.0,25.0,55.6
52.1,0.0,25.0,55.58
52.2,0.0,25.0,55.56
52.300000000000004,0.0,25.0,55.54
52.400000000000006,0.0,25.0,55.519999999999996
52.5,0.0,25.0,55.5
52.6,0.0,25.0,55.48
52.7,0.0,25.0,55.46
52.800000000000004,0.0,25.0,55.44
52.900000000000006,0.0,25.0,55.42
53.0,0.0,25.0,55.4
53.1,0.0,25.0,55.38
53.2,0.0,25.0,55.36
53.300000000000004,0.0,25.0,55.339999999999996
53.400000000000006,0.0,25.0,55.32
53.5,0.0,25.0,55.3
53.6,0.0,25.0,55.28
53.7,0.0,25.0,55.26
53.800000000000004,0.0,25.0,55.24
53.900000000000006,0.0,25.0,55.22
54.0,0.0,25.0,55.2
54.1,0.0,25.0,55.18
54.2,0.0,25.0,55.16
54.300000000000004,0.0,25.0,55.14
54.400000000000006,0.0,25.0,55.12
54.5,0.0,25.0,55.1
54.6,0.0,25.0,55.08
54.7,0.0,25.0,55.06
54.800000000000004,0.0,25.0,55.04
54.900000000000006,0.0,25.0,55.019999999999996
55.0,0.0,25.0,55.0
55.1,0.0,25.0,54.98
55.2,0.0,25.0,54.96
55.300000000000004,0.0,25.0,54.94
55.400000000000006,0.0,25.0,54.92
55.5,0.0,25.0,54.9
55.6,0.0,25.0,54.879999999999995
55.7,0.0,25.0,54.86
55.800000000000004,0.0,25.0,54.839999999999996
55.900000000000006,0.0,25.0,54.82
56.0,0.0,25.0,54.8
56.1,0.0,25.0,54.78
56.2,0.0,25.0,54.76
56.300000000000004,0.0,25.0,54.739999999999995
56.400000000000006,0.0,25.0,54.72
56.5,0.0,25.0,54.7
56.6,0.0,25.0,54.68
56.7,0.0,25.0,54.66
56.800000000000004,0.0,25.0,54.64
56.900000000000006,0.0,25.0,54.62
57.0,0.0,25.0,54.6
57.1,0.0,25.0,54.58
57.2,0.0,25.0,54.56
57.300000000000004,0.0,25.0,54.54
57.400000000000006,0.0,25.0,54.519999999999996
57.5,0.0,25.0,54.5
57.6,0.0,25.0,54.48
57.7,0.0,25.0,54.46
57.800000000000004,0.0,25.0,54.44
57.900000000000006,0.0,25.0,54.42
58.0,0.0,25.0,54.4
58.1,0.0,25.0,54.379999999999995
58.2,0.0,25.0,54.36
58.300000000000004,0.0,25.0,54.339999999999996
58.400000000000006,0.0,25.0,54.32
58.5,0.0,25.0,54.3
58.6,0.0,25.0,54.28
58.7,0.0,25.0,54.26
58.800000000000004,0.0,25.0,54.239999999999995
58.900000000000006,0.0,25.0,54.22
59.0,0.0,25.0,54.2
59.1,0.0,25.0,54.18
59.2,0.0,25.0,54.16
59.300000000000004,0.0,25.0,54.14
59.400000000000006,0.0,25.0,54.12
59.5,0.0,25.0,54.1
59.6,0.0,25.0,54.08
59.7,0.0,25.0,54.06
59.800000000000004,0.0,25.0,54.04
59.900000000000006,0.0,25.0,54.019999999999996
60.0,0.0,25.0,54.0
60.1,0.0,25.0,53.98
60.2,0.0,25.0,53.96
60.300000000000004,0.0,25.0,53.94
60.400000000000006,0.0,25.0,53.92
60.5,0.0,25.0,53.9
60.6,0.0,25.0,53.879999999999995
60.7,0.0,25.0,53.86
60.800000000000004,0.0,25.0,53.839999999999996
60.900000000000006,0.0,25.0,53.82
61.0,0.0,25.0,53.8
61.1,0.0,25.0,53.78
61.2,0.0,25.0,53.76
61.300000000000004,0.0,25.0,53.739999999999995
61.400000000000006,0.0,25.0,53.72
61.5,0.0,25.0,53.7
61.6,0.0,25.0,53.68
61.7,0.0,25.0,53.66
61.800000000000004,0.0,25.0,53.64
61.900000000000006,0.0,25.0,53.62
62.0,0.0,25.0,53.6
62.1,0.0,25.0,53.58
62.2,0.0,25.0,53.56
62.300000000000004,0.0,25.0,53.54
62.400000000000006,0.0,25.0,53.519999999999996
62.5,0.0,25.0,53.5
62.6,0.0,25.0,53.48
62.7,0.0,25.0,53.46
62.800000000000004,0.0,25.0,53.44
62.900000000000006,0.0,25.0,53.42
63.0,0.0,25.0,53.4
63.1,0.0,25.0,53.379999999999995
63.2,0.0,25.0,53.36
63.300000000000004,0.0,25.0,53.339999999999996
63.400000000000006,0.0,25.0,53.32
63.5,0.0,25.0,53.3
63.6,0.0,25.0,53.28
63.7,0.0,25.0,53.26
63.800000000000004,0.0,25.0,53.239999999999995
63.900000000000006,0.0,25.0,53.22
64.0,0.0,25.0,53.2
64.10000000000001,0.0,25.0,53.18
64.2,0.0,25.0,53.16
64.3,0.0,25.0,53.14
64.4,0.0,25.0,53.12
64.5,0.0,25.0,53.1
64.60000000000001,0.0,25.0,53.08
64.7,0.0,25.0,53.06
64.8,0.0,25.0,53.04
64.9,0.0,25.0,53.019999999999996
65.0,0.0,25.0,53.0
65.10000000000001,0.0,25.0,52.98
65.2,0.0,25.0,52.96
65.3,0.0,25.0,52.94
65.4,0.0,25.0,52.92
65.5,0.0,25.0,52.9
65.60000000000001,0.0,25.0,52.879999999999995
65.7,0.0,25.0,52.86
65.8,0.0,25.0,52.84
65.9,0.0,25.0,52.82
66.0,0.0,25.0,52.8
66.10000000000001,0.0,25.0,52.78
66.2,0.0,25.0,52.76
66.3,0.0,25.0,52.74
66.4,0.0,25.0,52.72
66.5,0.0,25.0,52.7
66.60000000000001,0.0,25.0,52.68
66.7,0.0,25.0,52.66
66.8,0.0,25.0,52.64
66.9,0.0,25.0,52.62
67.0,0.0,25.0,52.6
67.10000000000001,0.0,25.0,52.58
67.2,0.0,25.0,52.56
67.3,0.0,25.0,52.54
67.4,0.0,25.0,52.519999999999996
67.5,0.0,25.0,52.5
67.60000000000001,0.0,25.0,52.48
67.7,0.0,25.0,52.46
67.8,0.0,25.0,52.44
67.9,0.0,25.0,52.42
68.0,0.0,25.0,52.4
68.10000000000001,0.0,25.0,52.379999999999995
68.2,0.0,25.0,52.36
68.3,0.0,25.0,52.34
68.4,0.0,25.0,52.32
68.5,0.0,25.0,52.3
68.60000000000001,0.0,25.0,52.28
68.7,0.0,25.0,52.26
68.8,0.0,25.0,52.24
68.9,0.0,25.0,52.22
69.0,0.0,25.0,52.2
69.10000000000001,0.0,25.0,52.18
69.2,0.0,25.0,52.16
69.3,0.0,25.0,52.14
69.4,0.0,25.0,52.12
69.5,0.0,25.0,52.1
69.60000000000001,0.0,25.0,52.08
69.7,0.0,25.0,52.06
69.8,0.0,25.0,52.04
69.9,0.0,25.0,52.019999999999996
70.0,0.0,25.0,52.0
70.10000000000001,0.0,25.0,51.98
70.2,0.0,25.0,51.96
70.3,0.0,25.0,51.94
70.4,0.0,25.0,51.92
70.5,0.0,25.0,51.9
70.60000000000001,0.0,25.0,51.879999999999995
70.7,0.0,25.0,51.86
70.8,0.0,25.0,51.84
70.9,0.0,25.0,51.82
71.0,0.0,25.0,51.8
71.10000000000001,0.0,25.0,51.78
71.2,0.0,25.0,51.76
71.3,0.0,25.0,51.74
71.4,0.0,25.0,51.72
71.5,0.0,25.0,51.7
71.60000000000001,0.0,25.0,51.68
71.7,0.0,25.0,51.66
71.8,0.0,25.0,51.64
71.9,0.0,25.0,51.62
72.0,0.0,25.0,51.6
72.10000000000001,0.0,25.0,51.58
72.2,0.0,25.0,51.56
72.3,0.0,25.0,51.54
72.4,0.0,25.0,51.519999999999996
72.5,0.0,25.0,51.5
72.60000000000001,0.0,25.0,51.48
72.7,0.0,25.0,51.46
72.8,0.0,25.0,51.44
72.9,0.0,25.0,51.42
73.0,0.0,25.0,51.4
73.10000000000001,0.0,25.0,51.379999999999995
73.2,0.0,25.0,51.36
73.3,0.0,25.0,51.34
73.4,0.0,25.0,51.32
73.5,0.0,25.0,51.3
73.60000000000001,0.0,25.0,51.28
73.7,0.0,25.0,51.26
73.8,0.0,25.0,51.24
73.9,0.0,25.0,51.22
74.0,0.0,25.0,51.2
74.10000000000001,0.0,25.0,51.18
74.2,0.0,25.0,51.16
74.3,0.0,25.0,51.14
74.4,0.0,25.0,51.12
74.5,0.0,25.0,51.1
74.60000000000001,0.0,25.0,51.08
74.7,0.0,25.0,51.06
74.8,0.0,25.0,51.04
74.9,0.0,25.0,51.019999999999996
75.0,0.0,25.0,51.0
75.10000000000001,0.0,25.0,50.98
75.2,0.0,25.0,50.96
75.3,0.0,25.0,50.94
75.4,0.0,25.0,50.92
75.5,0.0,25.0,50.9
75.60000000000001,0.0,25.0,50.879999999999995
75.7,0.0,25.0,50.86
75.8,0.0,25.0,50.84
75.9,0.0,25.0,50.82
76.0,0.0,25.0,50.8
76.10000000000001,0.0,25.0,50.78
76.2,0.0,25.0,50.76
76.3,0.0,25.0,50.74
76.4,0.0,25.0,50.72
76.5,0.0,25.0,50.7
76.60000000000001,0.0,25.0,50.68
76.7,0.0,25.0,50.66
76.80000000000001,0.0,25.0,50.64
76.9,0.0,25.0,50.62
77.0,0.0,25.0,50.6
77.10000000000001,0.0,25.0,50.58
77.2,0.0,25.0,50.56
77.30000000000001,0.0,25.0,50.54
77.4,0.0,25.0,50.519999999999996
77.5,0.0,25.0,50.5
77.60000000000001,0.0,25.0,50.48
77.7,0.0,25.0,50.46
77.80000000000001,0.0,25.0,50.44
77.9,0.0,25.0,50.42
78.0,0.0,25.0,50.4
78.10000000000001,0.0,25.0,50.379999999999995
78.2,0.0,25.0,50.36
78.30000000000001,0.0,25.0,50.339999999999996
78.4,0.0,25.0,50.32
78.5,0.0,25.0,50.3
78.60000000000001,0.0,25.0,50.28
78.7,0.0,25.0,50.26
78.80000000000001,0.0,25.0,50.239999999999995
78.9,0.0,25.0,50.22
79.0,0.0,25.0,50.2
79.10000000000001,0.0,25.0,50.18
79.2,0.0,25.0,50.16
79.30000000000001,0.0,25.0,50.14
79.4,0.0,25.0,50.12
79.5,0.0,25.0,50.1
79.60000000000001,0.0,25.0,50.08
79.7,0.0,25.0,50.06
79.80000000000001,0.0,25.0,50.04
79.9,0.0,25.0,50.019999999999996
80.0,0.0,25.0,50.0
80.10000000000001,0.0,25.0,49.98
80.2,0.0,25.0,49.96
80.30000000000001,0.0,25.0,49.94
80.4,0.0,25.0,49.92
80.5,0.0,25.0,49.9
80.60000000000001,0.0,25.0,49.879999999999995
80.7,0.0,25.0,49.86
80.80000000000001,0.0,25.0,49.839999999999996
80.9,0.0,25.0,49.82
81.0,0.0,25.0,49.8
81.10000000000001,0.0,25.0,49.78
81.2,0.0,25.0,49.76
81.30000000000001,0.0,25.0,49.739999999999995
81.4,0.0,25.0,49.72
81.5,0.0,25.0,49.7
81.60000000000001,0.0,25.0,49.68
81.7,0.0,25.0,49.66
81.80000000000001,0.0,25.0,49.64
81.9,0.0,25.0,49.62
82.0,0.0,25.0,49.6
82.10000000000001,0.0,25.0,49.58
82.2,0.0,25.0,49.56
82.30000000000001,0.0,25.0,49.54
82.4,0.0,25.0,49.519999999999996
82.5,0.0,25.0,49.5
82.60000000000001,0.0,25.0,49.48
82.7,0.0,25.0,49.46
82.80000000000001,0.0,25.0,49.44
82.9,0.0,25.0,49.42
83.0,0.0,25.0,49.4
83.10000000000001,0.0,25.0,49.379999999999995
83.2,0.0,25.0,49.36
83.30000000000001,0.0,25.0,49.339999999999996
83.4,0.0,25.0,49.32
83.5,0.0,25.0,49.3
83.60000000000001,0.0,25.0,49.28
83.7,0.0,25.0,49.26
83.80000000000001,0.0,25.0,49.239999999999995
83.9,0.0,25.0,49.22
84.0,0.0,25.0,49.2
84.10000000000001,0.0,25.0,49.18
